date,state,district,pincode,demo_age_5_17,demo_age_17_,city
13-11-2025,Bihar,Patna,800027,0,6,patna
13-11-2025,Bihar,Patna,801102,1,30,patna
13-11-2025,Bihar,Patna,801105,3,32,patna
13-11-2025,Bihar,Patna,801113,3,16,patna
13-11-2025,Bihar,Patna,802160,0,5,patna
13-11-2025,Bihar,Patna,803202,1,47,patna
13-11-2025,Bihar,Patna,803206,0,8,patna
13-11-2025,Bihar,Patna,804452,6,88,patna
12-11-2025,Bihar,Patna,800001,5,68,patna
12-11-2025,Bihar,Patna,800024,1,9,patna
12-11-2025,Bihar,Patna,800111,4,19,patna
12-11-2025,Bihar,Patna,801109,6,74,patna
12-11-2025,Bihar,Patna,801112,0,14,patna
12-11-2025,Bihar,Patna,801503,8,86,patna
12-11-2025,Bihar,Patna,803302,3,37,patna
12-11-2025,Bihar,Patna,804426,1,5,patna
12-11-2025,Bihar,Patna,811104,0,5,patna
14-11-2025,Bihar,Patna,800012,1,7,patna
14-11-2025,Bihar,Patna,800014,0,8,patna
14-11-2025,Bihar,Patna,800018,1,7,patna
14-11-2025,Bihar,Patna,801103,1,39,patna
14-11-2025,Bihar,Patna,801113,2,21,patna
14-11-2025,Bihar,Patna,801117,0,5,patna
14-11-2025,Bihar,Patna,803203,0,1,patna
14-11-2025,Bihar,Patna,803211,2,12,patna
14-11-2025,Bihar,Patna,803214,0,12,patna
14-11-2025,Bihar,Patna,803301,0,12,patna
14-11-2025,Bihar,Patna,803302,1,29,patna
14-11-2025,Bihar,Patna,804426,0,2,patna
27-12-2025,Bihar,Patna,803203,2,0,patna
28-12-2025,Bihar,Patna,800003,1,13,patna
28-12-2025,Bihar,Patna,800013,1,3,patna
28-12-2025,Bihar,Patna,800016,1,11,patna
28-12-2025,Bihar,Patna,800020,3,21,patna
28-12-2025,Bihar,Patna,800111,4,12,patna
28-12-2025,Bihar,Patna,801109,4,25,patna
28-12-2025,Bihar,Patna,801112,0,10,patna
28-12-2025,Bihar,Patna,801113,1,14,patna
28-12-2025,Bihar,Patna,801502,0,5,patna
28-12-2025,Bihar,Patna,803110,0,9,patna
28-12-2025,Bihar,Patna,803213,7,61,patna
28-12-2025,Bihar,Patna,803301,0,18,patna
28-12-2025,Bihar,Patna,803306,0,9,patna
28-12-2025,Bihar,Patna,803307,0,2,patna
28-12-2025,Bihar,Patna,804423,0,1,patna
28-12-2025,Bihar,Patna,804426,1,2,patna
29-12-2025,Bihar,Patna,800004,2,12,patna
29-12-2025,Bihar,Patna,800009,2,27,patna
29-12-2025,Bihar,Patna,800010,0,2,patna
29-12-2025,Bihar,Patna,800013,0,6,patna
29-12-2025,Bihar,Patna,800020,4,32,patna
29-12-2025,Bihar,Patna,800023,0,12,patna
29-12-2025,Bihar,Patna,800025,2,9,patna
29-12-2025,Bihar,Patna,800111,2,17,patna
29-12-2025,Bihar,Patna,801104,1,42,patna
29-12-2025,Bihar,Patna,801108,3,44,patna
29-12-2025,Bihar,Patna,801109,4,42,patna
29-12-2025,Bihar,Patna,801112,2,16,patna
29-12-2025,Bihar,Patna,801118,1,5,patna
29-12-2025,Bihar,Patna,801503,11,90,patna
29-12-2025,Bihar,Patna,801507,1,2,patna
29-12-2025,Bihar,Patna,803201,8,57,patna
29-12-2025,Bihar,Patna,803221,0,14,patna
29-12-2025,Bihar,Patna,803303,0,3,patna
29-12-2025,Bihar,Patna,804423,0,1,patna
31-12-2025,Bihar,Patna,800012,0,23,patna
31-12-2025,Bihar,Patna,800018,1,6,patna
31-12-2025,Bihar,Patna,800024,0,6,patna
31-12-2025,Bihar,Patna,801103,1,50,patna
31-12-2025,Bihar,Patna,801505,3,60,patna
31-12-2025,Bihar,Patna,803206,1,6,patna
31-12-2025,Bihar,Patna,804401,0,1,patna
31-12-2025,Bihar,Patna,804426,0,7,patna
01-01-2026,Bihar,Patna,800002,1,21,patna
01-01-2026,Bihar,Patna,800003,0,6,patna
01-01-2026,Bihar,Patna,800023,2,8,patna
01-01-2026,Bihar,Patna,800024,0,8,patna
01-01-2026,Bihar,Patna,801108,1,16,patna
01-01-2026,Bihar,Patna,801112,2,7,patna
01-01-2026,Bihar,Patna,801506,0,8,patna
01-01-2026,Bihar,Patna,803203,2,1,patna
01-01-2026,Bihar,Patna,803212,5,24,patna
01-01-2026,Bihar,Patna,803302,0,17,patna
01-01-2026,Bihar,Patna,804454,3,6,patna
02-01-2026,Bihar,Patna,800007,2,22,patna
02-01-2026,Bihar,Patna,800018,1,6,patna
02-01-2026,Bihar,Patna,800027,0,9,patna
02-01-2026,Bihar,Patna,801102,2,8,patna
02-01-2026,Bihar,Patna,801105,0,11,patna
02-01-2026,Bihar,Patna,801112,1,17,patna
02-01-2026,Bihar,Patna,801503,11,56,patna
02-01-2026,Bihar,Patna,803110,1,6,patna
02-01-2026,Bihar,Patna,803206,3,3,patna
02-01-2026,Bihar,Patna,803303,0,3,patna
02-01-2026,Bihar,Patna,804401,0,2,patna
02-01-2026,Bihar,Patna,804452,13,36,patna
03-01-2026,Bihar,Patna,800007,1,6,patna
03-01-2026,Bihar,Patna,800011,0,2,patna
03-01-2026,Bihar,Patna,800013,0,2,patna
03-01-2026,Bihar,Patna,800025,0,4,patna
03-01-2026,Bihar,Patna,801103,1,15,patna
03-01-2026,Bihar,Patna,801104,1,11,patna
03-01-2026,Bihar,Patna,801108,2,6,patna
03-01-2026,Bihar,Patna,801109,0,20,patna
03-01-2026,Bihar,Patna,801113,0,9,patna
03-01-2026,Bihar,Patna,801503,1,24,patna
03-01-2026,Bihar,Patna,803110,0,1,patna
03-01-2026,Bihar,Patna,803212,0,12,patna
03-01-2026,Bihar,Patna,803214,1,14,patna
03-01-2026,Bihar,Patna,803301,0,3,patna
03-01-2026,Bihar,Patna,803303,0,3,patna
03-01-2026,Bihar,Patna,804401,0,1,patna
03-01-2026,Bihar,Patna,804451,0,9,patna
03-01-2026,Bihar,Patna,804452,1,20,patna
19-12-2025,Bihar,Patna,801111,0,1,patna
21-12-2025,Bihar,Patna,803307,0,2,patna
23-12-2025,Bihar,Patna,800029,1,0,patna
23-12-2025,Bihar,Patna,800020,1,34,patna
23-12-2025,Bihar,Patna,801112,1,22,patna
23-12-2025,Bihar,Patna,801304,0,8,patna
23-12-2025,Bihar,Patna,801502,1,12,patna
23-12-2025,Bihar,Patna,803110,1,13,patna
23-12-2025,Bihar,Patna,803201,6,53,patna
23-12-2025,Bihar,Patna,803211,2,32,patna
23-12-2025,Bihar,Patna,803213,8,84,patna
23-12-2025,Bihar,Patna,803301,4,33,patna
23-12-2025,Bihar,Patna,804453,8,91,patna
23-12-2025,Bihar,Patna,804454,1,14,patna
24-12-2025,Bihar,Patna,800010,1,6,patna
24-12-2025,Bihar,Patna,800012,0,28,patna
24-12-2025,Bihar,Patna,800014,6,17,patna
24-12-2025,Bihar,Patna,800018,0,5,patna
24-12-2025,Bihar,Patna,800023,0,5,patna
24-12-2025,Bihar,Patna,800030,0,1,patna
24-12-2025,Bihar,Patna,801110,4,46,patna
24-12-2025,Bihar,Patna,801118,0,6,patna
24-12-2025,Bihar,Patna,801503,13,136,patna
24-12-2025,Bihar,Patna,803201,13,84,patna
24-12-2025,Bihar,Patna,804426,3,4,patna
26-12-2025,Bihar,Patna,800006,1,27,patna
26-12-2025,Bihar,Patna,800008,7,53,patna
26-12-2025,Bihar,Patna,800016,0,8,patna
26-12-2025,Bihar,Patna,800030,0,2,patna
26-12-2025,Bihar,Patna,803221,1,35,patna
26-12-2025,Bihar,Patna,803302,3,47,patna
26-12-2025,Bihar,Patna,803303,0,17,patna
26-12-2025,Bihar,Patna,803306,1,18,patna
26-12-2025,Bihar,Patna,804451,7,43,patna
26-12-2025,Bihar,Patna,804452,19,97,patna
26-12-2025,Bihar,Patna,811104,0,4,patna
25-12-2025,Bihar,Patna,800002,0,17,patna
25-12-2025,Bihar,Patna,800003,0,5,patna
25-12-2025,Bihar,Patna,800006,1,25,patna
25-12-2025,Bihar,Patna,800007,0,28,patna
25-12-2025,Bihar,Patna,800008,5,54,patna
25-12-2025,Bihar,Patna,800016,0,1,patna
25-12-2025,Bihar,Patna,800020,1,12,patna
25-12-2025,Bihar,Patna,800024,0,5,patna
25-12-2025,Bihar,Patna,801104,0,24,patna
25-12-2025,Bihar,Patna,801506,0,6,patna
25-12-2025,Bihar,Patna,803201,1,33,patna
25-12-2025,Bihar,Patna,803211,0,13,patna
25-12-2025,Bihar,Patna,803213,6,52,patna
25-12-2025,Bihar,Patna,804426,0,2,patna
25-12-2025,Bihar,Patna,804453,11,48,patna
27-12-2025,Bihar,Patna,800002,0,29,patna
27-12-2025,Bihar,Patna,800004,1,20,patna
27-12-2025,Bihar,Patna,800007,1,24,patna
27-12-2025,Bihar,Patna,800024,0,9,patna
27-12-2025,Bihar,Patna,801105,0,20,patna
27-12-2025,Bihar,Patna,801109,4,30,patna
27-12-2025,Bihar,Patna,801505,4,59,patna
27-12-2025,Bihar,Patna,802160,0,1,patna
27-12-2025,Bihar,Patna,803214,3,23,patna
27-12-2025,Bihar,Patna,803302,1,31,patna
27-12-2025,Bihar,Patna,803306,1,4,patna
27-12-2025,Bihar,Patna,848501,0,1,patna
18-12-2025,Bihar,Patna,800006,5,41,patna
18-12-2025,Bihar,Patna,800009,2,44,patna
18-12-2025,Bihar,Patna,800011,2,20,patna
18-12-2025,Bihar,Patna,800018,0,7,patna
18-12-2025,Bihar,Patna,800023,4,11,patna
18-12-2025,Bihar,Patna,800024,0,11,patna
18-12-2025,Bihar,Patna,801103,5,57,patna
18-12-2025,Bihar,Patna,801111,0,1,patna
18-12-2025,Bihar,Patna,801117,0,5,patna
18-12-2025,Bihar,Patna,801505,6,47,patna
18-12-2025,Bihar,Patna,801507,0,7,patna
18-12-2025,Bihar,Patna,803202,11,81,patna
18-12-2025,Bihar,Patna,803213,5,74,patna
18-12-2025,Bihar,Patna,803307,0,5,patna
18-12-2025,Bihar,Patna,804423,0,1,patna
18-12-2025,Bihar,Patna,804426,1,9,patna
18-12-2025,Bihar,Patna,811302,1,0,patna
19-12-2025,Bihar,Patna,800001,3,47,patna
19-12-2025,Bihar,Patna,800007,3,42,patna
19-12-2025,Bihar,Patna,800010,2,3,patna
19-12-2025,Bihar,Patna,800016,1,11,patna
19-12-2025,Bihar,Patna,800020,4,39,patna
19-12-2025,Bihar,Patna,800111,2,14,patna
19-12-2025,Bihar,Patna,801108,4,41,patna
19-12-2025,Bihar,Patna,801304,1,14,patna
19-12-2025,Bihar,Patna,801305,0,7,patna
19-12-2025,Bihar,Patna,803110,1,12,patna
19-12-2025,Bihar,Patna,803203,0,5,patna
19-12-2025,Bihar,Patna,803212,8,54,patna
19-12-2025,Bihar,Patna,803307,2,6,patna
19-12-2025,Bihar,Patna,804454,2,15,patna
20-12-2025,Bihar,Patna,800027,1,15,patna
20-12-2025,Bihar,Patna,801102,2,30,patna
20-12-2025,Bihar,Patna,801103,3,20,patna
20-12-2025,Bihar,Patna,801112,3,5,patna
20-12-2025,Bihar,Patna,801113,0,7,patna
20-12-2025,Bihar,Patna,801304,0,4,patna
20-12-2025,Bihar,Patna,801505,0,40,patna
20-12-2025,Bihar,Patna,801507,0,3,patna
20-12-2025,Bihar,Patna,803212,6,39,patna
20-12-2025,Bihar,Patna,803221,2,15,patna
20-12-2025,Bihar,Patna,803302,1,29,patna
20-12-2025,Bihar,Patna,803303,1,4,patna
16-11-2025,Bihar,Patna,800026,2,3,patna
04-12-2025,Bihar,Patna,801111,0,1,patna
07-12-2025,Bihar,Patna,803206,0,1,patna
11-12-2025,Bihar,Patna,800005,0,1,patna
13-12-2025,Bihar,Patna,804423,0,2,patna
14-12-2025,Bihar,Patna,804401,0,1,patna
21-12-2025,Bihar,Patna,800001,0,23,patna
21-12-2025,Bihar,Patna,800004,0,4,patna
21-12-2025,Bihar,Patna,800007,2,22,patna
21-12-2025,Bihar,Patna,800009,3,9,patna
21-12-2025,Bihar,Patna,800010,0,1,patna
21-12-2025,Bihar,Patna,801104,0,10,patna
21-12-2025,Bihar,Patna,801105,0,16,patna
21-12-2025,Bihar,Patna,801305,0,2,patna
21-12-2025,Bihar,Patna,801502,0,4,patna
21-12-2025,Bihar,Patna,801503,1,26,patna
21-12-2025,Bihar,Patna,803110,0,5,patna
21-12-2025,Bihar,Patna,803303,0,2,patna
21-12-2025,Bihar,Patna,804451,1,10,patna
21-12-2025,Bihar,Patna,804452,6,19,patna
22-12-2025,Bihar,Patna,800001,4,56,patna
22-12-2025,Bihar,Patna,800010,1,6,patna
22-12-2025,Bihar,Patna,800024,1,2,patna
22-12-2025,Bihar,Patna,800027,1,12,patna
22-12-2025,Bihar,Patna,801102,1,17,patna
22-12-2025,Bihar,Patna,801108,4,55,patna
22-12-2025,Bihar,Patna,801118,1,2,patna
22-12-2025,Bihar,Patna,801503,7,65,patna
22-12-2025,Bihar,Patna,803110,2,12,patna
22-12-2025,Bihar,Patna,803221,2,11,patna
22-12-2025,Bihar,Patna,803307,0,7,patna
22-12-2025,Bihar,Patna,804423,2,1,patna
22-12-2025,Bihar,Patna,811104,1,2,patna
13-12-2025,Bihar,Patna,800003,0,6,patna
13-12-2025,Bihar,Patna,800005,0,1,patna
13-12-2025,Bihar,Patna,800006,4,13,patna
13-12-2025,Bihar,Patna,800010,1,1,patna
13-12-2025,Bihar,Patna,801101,1,1,patna
13-12-2025,Bihar,Patna,801103,2,51,patna
13-12-2025,Bihar,Patna,801109,2,42,patna
13-12-2025,Bihar,Patna,801502,0,11,patna
13-12-2025,Bihar,Patna,801506,0,9,patna
13-12-2025,Bihar,Patna,803110,1,11,patna
13-12-2025,Bihar,Patna,803303,0,8,patna
13-12-2025,Bihar,Patna,803306,2,20,patna
13-12-2025,Bihar,Patna,848501,0,1,patna
14-12-2025,Bihar,Patna,800008,4,33,patna
14-12-2025,Bihar,Patna,800009,2,21,patna
14-12-2025,Bihar,Patna,800011,2,8,patna
14-12-2025,Bihar,Patna,800111,0,11,patna
14-12-2025,Bihar,Patna,801112,0,1,patna
14-12-2025,Bihar,Patna,801113,0,10,patna
14-12-2025,Bihar,Patna,803202,1,13,patna
14-12-2025,Bihar,Patna,803206,0,2,patna
15-12-2025,Bihar,Patna,800002,2,42,patna
15-12-2025,Bihar,Patna,800003,0,18,patna
15-12-2025,Bihar,Patna,800006,2,36,patna
15-12-2025,Bihar,Patna,800009,1,24,patna
15-12-2025,Bihar,Patna,800016,2,16,patna
15-12-2025,Bihar,Patna,800026,1,13,patna
15-12-2025,Bihar,Patna,801102,2,29,patna
15-12-2025,Bihar,Patna,801103,1,53,patna
15-12-2025,Bihar,Patna,801118,0,1,patna
15-12-2025,Bihar,Patna,801304,1,14,patna
15-12-2025,Bihar,Patna,801305,1,16,patna
15-12-2025,Bihar,Patna,801502,0,18,patna
15-12-2025,Bihar,Patna,803306,2,23,patna
15-12-2025,Bihar,Patna,804401,0,2,patna
16-12-2025,Bihar,Patna,800006,1,28,patna
16-12-2025,Bihar,Patna,800013,0,11,patna
16-12-2025,Bihar,Patna,800020,2,31,patna
16-12-2025,Bihar,Patna,800023,1,11,patna
16-12-2025,Bihar,Patna,800025,0,10,patna
16-12-2025,Bihar,Patna,800030,0,1,patna
16-12-2025,Bihar,Patna,800111,3,40,patna
16-12-2025,Bihar,Patna,801103,2,76,patna
16-12-2025,Bihar,Patna,801105,1,54,patna
16-12-2025,Bihar,Patna,801305,0,11,patna
16-12-2025,Bihar,Patna,801503,6,125,patna
16-12-2025,Bihar,Patna,801505,5,83,patna
16-12-2025,Bihar,Patna,802160,0,6,patna
16-12-2025,Bihar,Patna,803211,1,38,patna
16-12-2025,Bihar,Patna,803213,8,88,patna
16-12-2025,Bihar,Patna,803301,3,30,patna
16-12-2025,Bihar,Patna,803302,5,59,patna
16-12-2025,Bihar,Patna,804451,7,64,patna
17-12-2025,Bihar,Patna,800011,0,19,patna
17-12-2025,Bihar,Patna,800027,1,17,patna
17-12-2025,Bihar,Patna,801110,5,67,patna
17-12-2025,Bihar,Patna,801112,1,30,patna
17-12-2025,Bihar,Patna,801305,0,10,patna
17-12-2025,Bihar,Patna,801503,5,109,patna
17-12-2025,Bihar,Patna,801507,0,8,patna
17-12-2025,Bihar,Patna,803110,1,9,patna
17-12-2025,Bihar,Patna,803203,1,7,patna
17-12-2025,Bihar,Patna,803206,1,4,patna
17-12-2025,Bihar,Patna,804426,1,5,patna
17-12-2025,Bihar,Patna,804454,2,18,patna
17-12-2025,Bihar,Patna,811104,1,8,patna
09-12-2025,Bihar,Patna,800001,6,72,patna
09-12-2025,Bihar,Patna,800007,6,77,patna
09-12-2025,Bihar,Patna,800014,1,11,patna
09-12-2025,Bihar,Patna,800016,1,16,patna
09-12-2025,Bihar,Patna,800020,2,43,patna
09-12-2025,Bihar,Patna,801103,3,51,patna
09-12-2025,Bihar,Patna,801108,10,82,patna
09-12-2025,Bihar,Patna,801503,11,117,patna
09-12-2025,Bihar,Patna,801507,1,6,patna
09-12-2025,Bihar,Patna,803202,16,72,patna
09-12-2025,Bihar,Patna,803211,4,34,patna
09-12-2025,Bihar,Patna,803213,4,91,patna
09-12-2025,Bihar,Patna,803302,9,46,patna
09-12-2025,Bihar,Patna,804451,10,62,patna
08-12-2025,Bihar,Patna,800007,7,78,patna
08-12-2025,Bihar,Patna,800009,2,48,patna
08-12-2025,Bihar,Patna,800016,2,6,patna
08-12-2025,Bihar,Patna,800025,1,10,patna
08-12-2025,Bihar,Patna,800027,4,17,patna
08-12-2025,Bihar,Patna,801108,4,67,patna
08-12-2025,Bihar,Patna,801502,0,12,patna
08-12-2025,Bihar,Patna,801505,9,76,patna
08-12-2025,Bihar,Patna,801506,1,1,patna
08-12-2025,Bihar,Patna,803206,0,4,patna
08-12-2025,Bihar,Patna,803214,2,44,patna
08-12-2025,Bihar,Patna,803221,2,24,patna
08-12-2025,Bihar,Patna,803301,3,21,patna
10-12-2025,Bihar,Patna,800002,4,39,patna
10-12-2025,Bihar,Patna,800006,1,26,patna
10-12-2025,Bihar,Patna,800012,2,34,patna
10-12-2025,Bihar,Patna,800023,2,9,patna
10-12-2025,Bihar,Patna,800024,1,14,patna
10-12-2025,Bihar,Patna,800027,1,23,patna
10-12-2025,Bihar,Patna,801104,8,46,patna
10-12-2025,Bihar,Patna,801113,4,27,patna
10-12-2025,Bihar,Patna,801118,0,2,patna
10-12-2025,Bihar,Patna,801304,0,7,patna
12-12-2025,Bihar,Patna,800002,0,26,patna
12-12-2025,Bihar,Patna,800006,2,28,patna
12-12-2025,Bihar,Patna,800007,4,61,patna
12-12-2025,Bihar,Patna,800009,1,35,patna
12-12-2025,Bihar,Patna,800016,2,10,patna
12-12-2025,Bihar,Patna,800018,0,5,patna
12-12-2025,Bihar,Patna,800020,3,35,patna
12-12-2025,Bihar,Patna,800024,1,13,patna
12-12-2025,Bihar,Patna,801102,3,35,patna
12-12-2025,Bihar,Patna,801110,5,85,patna
12-12-2025,Bihar,Patna,801502,1,19,patna
12-12-2025,Bihar,Patna,801505,4,77,patna
12-12-2025,Bihar,Patna,802160,1,3,patna
12-12-2025,Bihar,Patna,804451,5,71,patna
11-12-2025,Bihar,Patna,800003,1,20,patna
11-12-2025,Bihar,Patna,800008,3,79,patna
11-12-2025,Bihar,Patna,800010,0,7,patna
11-12-2025,Bihar,Patna,800016,0,15,patna
11-12-2025,Bihar,Patna,801103,5,38,patna
11-12-2025,Bihar,Patna,801109,7,70,patna
11-12-2025,Bihar,Patna,801111,0,2,patna
11-12-2025,Bihar,Patna,801304,1,12,patna
11-12-2025,Bihar,Patna,801305,3,6,patna
11-12-2025,Bihar,Patna,803110,2,12,patna
11-12-2025,Bihar,Patna,803203,0,4,patna
11-12-2025,Bihar,Patna,803214,1,43,patna
11-12-2025,Bihar,Patna,803301,1,23,patna
11-12-2025,Bihar,Patna,803302,2,57,patna
11-12-2025,Bihar,Patna,803306,0,20,patna
03-12-2025,Bihar,Patna,800006,0,34,patna
03-12-2025,Bihar,Patna,800007,4,51,patna
03-12-2025,Bihar,Patna,801102,2,28,patna
03-12-2025,Bihar,Patna,803110,2,11,patna
03-12-2025,Bihar,Patna,803203,1,5,patna
03-12-2025,Bihar,Patna,803212,10,67,patna
03-12-2025,Bihar,Patna,803221,1,17,patna
03-12-2025,Bihar,Patna,803306,0,13,patna
03-12-2025,Bihar,Patna,804426,1,5,patna
04-12-2025,Bihar,Patna,800006,2,34,patna
04-12-2025,Bihar,Patna,800029,0,1,patna
04-12-2025,Bihar,Patna,801108,4,61,patna
04-12-2025,Bihar,Patna,801118,0,6,patna
04-12-2025,Bihar,Patna,801304,0,5,patna
04-12-2025,Bihar,Patna,801503,6,111,patna
04-12-2025,Bihar,Patna,803110,0,7,patna
04-12-2025,Bihar,Patna,803301,1,15,patna
04-12-2025,Bihar,Patna,803306,0,8,patna
04-12-2025,Bihar,Patna,803307,2,7,patna
04-12-2025,Bihar,Patna,804451,5,40,patna
04-12-2025,Bihar,Patna,804452,9,92,patna
05-12-2025,Bihar,Patna,800020,1,37,patna
05-12-2025,Bihar,Patna,800025,0,8,patna
05-12-2025,Bihar,Patna,801109,2,77,patna
05-12-2025,Bihar,Patna,801117,0,4,patna
05-12-2025,Bihar,Patna,801507,1,5,patna
05-12-2025,Bihar,Patna,803206,0,4,patna
05-12-2025,Bihar,Patna,803221,4,30,patna
05-12-2025,Bihar,Patna,803303,0,6,patna
05-12-2025,Bihar,Patna,803307,0,8,patna
05-12-2025,Bihar,Patna,804423,0,4,patna
05-12-2025,Bihar,Patna,804454,2,15,patna
06-12-2025,Bihar,Patna,800002,9,28,patna
06-12-2025,Bihar,Patna,800012,0,21,patna
06-12-2025,Bihar,Patna,800013,2,5,patna
06-12-2025,Bihar,Patna,800025,0,6,patna
06-12-2025,Bihar,Patna,801506,0,4,patna
06-12-2025,Bihar,Patna,803206,0,2,patna
06-12-2025,Bihar,Patna,803212,5,49,patna
06-12-2025,Bihar,Patna,803221,0,32,patna
06-12-2025,Bihar,Patna,803306,1,14,patna
06-12-2025,Bihar,Patna,804452,5,77,patna
06-12-2025,Bihar,Patna,804454,0,19,patna
19-11-2025,Bihar,Patna,800003,0,8,patna
19-11-2025,Bihar,Patna,800009,4,29,patna
19-11-2025,Bihar,Patna,800012,1,23,patna
19-11-2025,Bihar,Patna,800014,1,16,patna
19-11-2025,Bihar,Patna,800016,1,15,patna
19-11-2025,Bihar,Patna,800020,0,32,patna
19-11-2025,Bihar,Patna,800024,1,11,patna
19-11-2025,Bihar,Patna,800111,1,24,patna
19-11-2025,Bihar,Patna,801102,1,34,patna
19-11-2025,Bihar,Patna,801103,1,71,patna
19-11-2025,Bihar,Patna,801304,1,12,patna
19-11-2025,Bihar,Patna,801305,0,14,patna
19-11-2025,Bihar,Patna,801503,10,100,patna
19-11-2025,Bihar,Patna,801507,1,5,patna
19-11-2025,Bihar,Patna,803213,5,78,patna
19-11-2025,Bihar,Patna,803214,1,28,patna
19-11-2025,Bihar,Patna,803221,2,30,patna
19-11-2025,Bihar,Patna,804401,3,6,patna
19-11-2025,Bihar,Patna,804426,0,4,patna
19-11-2025,Bihar,Patna,811104,0,6,patna
20-11-2025,Bihar,Patna,800004,0,10,patna
20-11-2025,Bihar,Patna,800007,5,49,patna
20-11-2025,Bihar,Patna,800012,1,54,patna
20-11-2025,Bihar,Patna,800020,0,30,patna
20-11-2025,Bihar,Patna,800025,0,3,patna
20-11-2025,Bihar,Patna,800027,0,7,patna
20-11-2025,Bihar,Patna,800111,0,31,patna
20-11-2025,Bihar,Patna,801108,2,41,patna
20-11-2025,Bihar,Patna,801109,3,55,patna
20-11-2025,Bihar,Patna,801507,1,6,patna
20-11-2025,Bihar,Patna,803110,2,9,patna
20-11-2025,Bihar,Patna,803203,0,3,patna
20-11-2025,Bihar,Patna,804451,4,39,patna
20-11-2025,Bihar,Patna,804453,5,128,patna
21-11-2025,Bihar,Patna,800007,4,36,patna
21-11-2025,Bihar,Patna,800010,0,7,patna
21-11-2025,Bihar,Patna,800011,2,8,patna
21-11-2025,Bihar,Patna,800012,0,13,patna
21-11-2025,Bihar,Patna,800013,0,5,patna
21-11-2025,Bihar,Patna,800111,1,19,patna
21-11-2025,Bihar,Patna,801304,0,12,patna
21-11-2025,Bihar,Patna,802160,1,12,patna
21-11-2025,Bihar,Patna,803221,1,18,patna
21-11-2025,Bihar,Patna,803303,0,3,patna
21-11-2025,Bihar,Patna,803306,0,11,patna
21-11-2025,Bihar,Patna,804452,8,55,patna
21-11-2025,Bihar,Patna,804454,0,12,patna
03-11-2025,Bihar,Patna,800012,3,33,patna
03-11-2025,Bihar,Patna,800016,2,13,patna
03-11-2025,Bihar,Patna,800020,2,31,patna
03-11-2025,Bihar,Patna,800024,2,16,patna
03-11-2025,Bihar,Patna,801112,3,34,patna
03-11-2025,Bihar,Patna,801502,1,19,patna
03-11-2025,Bihar,Patna,803201,2,58,patna
03-11-2025,Bihar,Patna,803202,5,58,patna
03-11-2025,Bihar,Patna,803203,1,2,patna
03-11-2025,Bihar,Patna,803206,2,3,patna
03-11-2025,Bihar,Patna,803212,6,74,patna
03-11-2025,Bihar,Patna,803214,4,51,patna
03-11-2025,Bihar,Patna,804454,1,23,patna
29-10-2025,Bihar,Patna,800006,1,23,patna
29-10-2025,Bihar,Patna,800010,0,3,patna
29-10-2025,Bihar,Patna,801105,2,20,patna
29-10-2025,Bihar,Patna,803211,0,17,patna
29-10-2025,Bihar,Patna,803214,2,26,patna
29-10-2025,Bihar,Patna,803307,0,7,patna
29-10-2025,Bihar,Patna,804452,6,82,patna
29-10-2025,Bihar,Patna,804454,4,16,patna
31-10-2025,Bihar,Patna,800002,4,21,patna
31-10-2025,Bihar,Patna,800006,0,23,patna
31-10-2025,Bihar,Patna,800007,2,41,patna
31-10-2025,Bihar,Patna,800024,2,5,patna
31-10-2025,Bihar,Patna,800027,0,5,patna
31-10-2025,Bihar,Patna,800111,0,32,patna
31-10-2025,Bihar,Patna,801103,2,31,patna
31-10-2025,Bihar,Patna,801108,3,28,patna
31-10-2025,Bihar,Patna,801118,0,2,patna
31-10-2025,Bihar,Patna,801305,1,10,patna
31-10-2025,Bihar,Patna,803201,9,62,patna
31-10-2025,Bihar,Patna,803213,1,49,patna
22-11-2025,Bihar,Patna,800002,2,15,patna
22-11-2025,Bihar,Patna,800003,0,3,patna
22-11-2025,Bihar,Patna,800007,3,23,patna
22-11-2025,Bihar,Patna,800008,3,37,patna
22-11-2025,Bihar,Patna,800013,1,4,patna
22-11-2025,Bihar,Patna,800023,0,10,patna
22-11-2025,Bihar,Patna,801105,0,10,patna
22-11-2025,Bihar,Patna,801112,0,6,patna
22-11-2025,Bihar,Patna,801118,0,3,patna
22-11-2025,Bihar,Patna,801305,1,9,patna
22-11-2025,Bihar,Patna,801502,0,7,patna
22-11-2025,Bihar,Patna,801505,7,31,patna
22-11-2025,Bihar,Patna,803202,2,18,patna
22-11-2025,Bihar,Patna,803306,1,8,patna
16-11-2025,Bihar,Patna,800002,0,8,patna
16-11-2025,Bihar,Patna,800004,0,1,patna
16-11-2025,Bihar,Patna,800010,0,3,patna
16-11-2025,Bihar,Patna,800011,1,4,patna
16-11-2025,Bihar,Patna,800012,0,6,patna
16-11-2025,Bihar,Patna,800014,0,1,patna
16-11-2025,Bihar,Patna,800111,0,3,patna
16-11-2025,Bihar,Patna,801109,0,13,patna
16-11-2025,Bihar,Patna,801503,0,23,patna
16-11-2025,Bihar,Patna,803201,5,43,patna
16-11-2025,Bihar,Patna,803202,1,9,patna
16-11-2025,Bihar,Patna,803211,0,8,patna
16-11-2025,Bihar,Patna,803221,0,4,patna
16-11-2025,Bihar,Patna,803306,2,2,patna
16-11-2025,Bihar,Patna,804401,0,1,patna
