date,state,district,pincode,age_0_5,age_5_17,age_18_greater,city
24-09-2025,Uttar Pradesh,Lucknow,226026,1,1,0,lucknow
24-09-2025,Uttar Pradesh,Lucknow,227105,0,2,0,lucknow
24-09-2025,Uttar Pradesh,Lucknow,227107,7,3,0,lucknow
24-09-2025,Uttar Pradesh,Lucknow,227309,4,3,0,lucknow
27-09-2025,Uttar Pradesh,Lucknow,226014,2,0,0,lucknow
27-09-2025,Uttar Pradesh,Lucknow,226102,2,0,0,lucknow
27-09-2025,Uttar Pradesh,Lucknow,227111,2,0,0,lucknow
27-09-2025,Uttar Pradesh,Lucknow,227116,3,0,0,lucknow
27-09-2025,Uttar Pradesh,Lucknow,227308,5,0,0,lucknow
27-09-2025,Uttar Pradesh,Lucknow,227309,1,1,0,lucknow
28-09-2025,Uttar Pradesh,Lucknow,226002,0,1,0,lucknow
28-09-2025,Uttar Pradesh,Lucknow,226003,2,1,0,lucknow
28-09-2025,Uttar Pradesh,Lucknow,226009,0,1,0,lucknow
28-09-2025,Uttar Pradesh,Lucknow,226101,1,0,0,lucknow
26-09-2025,Uttar Pradesh,Lucknow,226003,10,4,1,lucknow
26-09-2025,Uttar Pradesh,Lucknow,226004,1,1,0,lucknow
26-09-2025,Uttar Pradesh,Lucknow,226007,1,0,0,lucknow
26-09-2025,Uttar Pradesh,Lucknow,226010,4,3,0,lucknow
26-09-2025,Uttar Pradesh,Lucknow,226020,1,1,0,lucknow
26-09-2025,Uttar Pradesh,Lucknow,226026,1,2,0,lucknow
26-09-2025,Uttar Pradesh,Lucknow,226028,1,2,0,lucknow
26-09-2025,Uttar Pradesh,Lucknow,226101,3,0,0,lucknow
26-09-2025,Uttar Pradesh,Lucknow,226301,1,0,0,lucknow
26-09-2025,Uttar Pradesh,Lucknow,227116,6,1,0,lucknow
29-09-2025,Uttar Pradesh,Lucknow,226002,1,3,0,lucknow
29-09-2025,Uttar Pradesh,Lucknow,226003,1,1,0,lucknow
29-09-2025,Uttar Pradesh,Lucknow,226031,1,0,0,lucknow
29-09-2025,Uttar Pradesh,Lucknow,227105,1,0,0,lucknow
26-10-2025,Uttar Pradesh,Lucknow,226003,9,4,0,lucknow
26-10-2025,Uttar Pradesh,Lucknow,226008,0,2,0,lucknow
26-10-2025,Uttar Pradesh,Lucknow,226020,4,0,0,lucknow
26-10-2025,Uttar Pradesh,Lucknow,226021,2,2,0,lucknow
26-10-2025,Uttar Pradesh,Lucknow,226022,2,2,0,lucknow
26-10-2025,Uttar Pradesh,Lucknow,226023,2,1,0,lucknow
13-10-2025,Uttar Pradesh,Lucknow,226004,5,4,0,lucknow
13-10-2025,Uttar Pradesh,Lucknow,226007,0,1,0,lucknow
13-10-2025,Uttar Pradesh,Lucknow,226008,3,0,0,lucknow
13-10-2025,Uttar Pradesh,Lucknow,226026,0,1,0,lucknow
13-10-2025,Uttar Pradesh,Lucknow,226029,3,0,0,lucknow
13-10-2025,Uttar Pradesh,Lucknow,226101,3,1,0,lucknow
13-10-2025,Uttar Pradesh,Lucknow,227125,0,2,0,lucknow
13-10-2025,Uttar Pradesh,Lucknow,227202,4,3,0,lucknow
13-10-2025,Uttar Pradesh,Lucknow,227309,3,1,0,lucknow
15-10-2025,Uttar Pradesh,Lucknow,226001,8,4,0,lucknow
15-10-2025,Uttar Pradesh,Lucknow,226003,19,8,0,lucknow
15-10-2025,Uttar Pradesh,Lucknow,226020,3,6,0,lucknow
15-10-2025,Uttar Pradesh,Lucknow,226024,3,2,0,lucknow
15-10-2025,Uttar Pradesh,Lucknow,226025,0,3,0,lucknow
15-10-2025,Uttar Pradesh,Lucknow,226101,3,2,0,lucknow
15-10-2025,Uttar Pradesh,Lucknow,227111,6,2,0,lucknow
15-10-2025,Uttar Pradesh,Lucknow,227116,3,1,0,lucknow
15-10-2025,Uttar Pradesh,Lucknow,227309,4,0,0,lucknow
16-10-2025,Uttar Pradesh,Lucknow,226018,5,2,0,lucknow
16-10-2025,Uttar Pradesh,Lucknow,226026,1,1,0,lucknow
16-10-2025,Uttar Pradesh,Lucknow,226028,3,0,0,lucknow
16-10-2025,Uttar Pradesh,Lucknow,227107,0,1,0,lucknow
16-10-2025,Uttar Pradesh,Lucknow,227115,3,5,0,lucknow
16-10-2025,Uttar Pradesh,Lucknow,227116,1,0,0,lucknow
16-10-2025,Uttar Pradesh,Lucknow,227202,1,0,0,lucknow
17-10-2025,Uttar Pradesh,Lucknow,226002,18,17,0,lucknow
17-10-2025,Uttar Pradesh,Lucknow,226006,4,4,0,lucknow
17-10-2025,Uttar Pradesh,Lucknow,226011,3,0,0,lucknow
17-10-2025,Uttar Pradesh,Lucknow,226012,6,5,0,lucknow
17-10-2025,Uttar Pradesh,Lucknow,226013,1,0,0,lucknow
17-10-2025,Uttar Pradesh,Lucknow,226014,0,1,0,lucknow
17-10-2025,Uttar Pradesh,Lucknow,226015,1,0,0,lucknow
17-10-2025,Uttar Pradesh,Lucknow,226016,15,10,0,lucknow
17-10-2025,Uttar Pradesh,Lucknow,226017,22,12,0,lucknow
17-10-2025,Uttar Pradesh,Lucknow,226024,2,1,0,lucknow
17-10-2025,Uttar Pradesh,Lucknow,226029,0,1,0,lucknow
17-10-2025,Uttar Pradesh,Lucknow,226030,1,2,0,lucknow
18-10-2025,Uttar Pradesh,Lucknow,226002,5,4,0,lucknow
18-10-2025,Uttar Pradesh,Lucknow,226008,4,3,0,lucknow
18-10-2025,Uttar Pradesh,Lucknow,226019,1,0,0,lucknow
18-10-2025,Uttar Pradesh,Lucknow,226021,2,2,0,lucknow
18-10-2025,Uttar Pradesh,Lucknow,226022,4,0,0,lucknow
18-10-2025,Uttar Pradesh,Lucknow,226030,1,1,0,lucknow
18-10-2025,Uttar Pradesh,Lucknow,226101,4,4,0,lucknow
18-10-2025,Uttar Pradesh,Lucknow,227101,4,3,0,lucknow
18-10-2025,Uttar Pradesh,Lucknow,227105,2,3,0,lucknow
19-10-2025,Uttar Pradesh,Lucknow,226001,7,0,0,lucknow
19-10-2025,Uttar Pradesh,Lucknow,226005,7,5,0,lucknow
19-10-2025,Uttar Pradesh,Lucknow,226023,4,1,0,lucknow
19-10-2025,Uttar Pradesh,Lucknow,226026,0,2,0,lucknow
19-10-2025,Uttar Pradesh,Lucknow,226102,2,0,0,lucknow
19-10-2025,Uttar Pradesh,Lucknow,226302,2,0,0,lucknow
19-10-2025,Uttar Pradesh,Lucknow,227111,2,6,0,lucknow
19-10-2025,Uttar Pradesh,Lucknow,227115,3,2,0,lucknow
19-10-2025,Uttar Pradesh,Lucknow,227305,5,2,0,lucknow
21-10-2025,Uttar Pradesh,Lucknow,227107,1,0,0,lucknow
20-10-2025,Uttar Pradesh,Lucknow,226002,4,2,0,lucknow
20-10-2025,Uttar Pradesh,Lucknow,226020,1,1,0,lucknow
20-10-2025,Uttar Pradesh,Lucknow,226101,1,0,0,lucknow
25-10-2025,Uttar Pradesh,Lucknow,226004,4,2,0,lucknow
25-10-2025,Uttar Pradesh,Lucknow,226005,5,5,0,lucknow
25-10-2025,Uttar Pradesh,Lucknow,226008,3,2,0,lucknow
25-10-2025,Uttar Pradesh,Lucknow,226010,4,7,1,lucknow
25-10-2025,Uttar Pradesh,Lucknow,226015,1,0,0,lucknow
25-10-2025,Uttar Pradesh,Lucknow,226017,4,11,0,lucknow
25-10-2025,Uttar Pradesh,Lucknow,226026,1,2,0,lucknow
25-10-2025,Uttar Pradesh,Lucknow,226030,3,0,0,lucknow
25-10-2025,Uttar Pradesh,Lucknow,227309,1,2,0,lucknow
24-10-2025,Uttar Pradesh,Lucknow,226007,0,1,0,lucknow
24-10-2025,Uttar Pradesh,Lucknow,226016,3,2,0,lucknow
24-10-2025,Uttar Pradesh,Lucknow,226025,1,1,0,lucknow
24-10-2025,Uttar Pradesh,Lucknow,226029,4,1,0,lucknow
24-10-2025,Uttar Pradesh,Lucknow,227105,2,1,0,lucknow
24-10-2025,Uttar Pradesh,Lucknow,227125,1,2,0,lucknow
24-10-2025,Uttar Pradesh,Lucknow,227309,3,1,0,lucknow
23-10-2025,Uttar Pradesh,Lucknow,226020,1,0,0,lucknow
28-10-2025,Uttar Pradesh,Lucknow,226005,7,3,0,lucknow
28-10-2025,Uttar Pradesh,Lucknow,226010,4,6,0,lucknow
28-10-2025,Uttar Pradesh,Lucknow,226018,3,1,0,lucknow
28-10-2025,Uttar Pradesh,Lucknow,226028,4,2,0,lucknow
28-10-2025,Uttar Pradesh,Lucknow,226301,1,0,0,lucknow
28-10-2025,Uttar Pradesh,Lucknow,227101,2,0,0,lucknow
28-10-2025,Uttar Pradesh,Lucknow,227205,0,2,0,lucknow
28-10-2025,Uttar Pradesh,Lucknow,227305,6,3,0,lucknow
27-10-2025,Uttar Pradesh,Lucknow,226010,1,2,0,lucknow
27-10-2025,Uttar Pradesh,Lucknow,226017,2,1,0,lucknow
27-10-2025,Uttar Pradesh,Lucknow,226022,2,1,0,lucknow
27-10-2025,Uttar Pradesh,Lucknow,226028,2,1,0,lucknow
27-10-2025,Uttar Pradesh,Lucknow,226029,1,1,0,lucknow
27-10-2025,Uttar Pradesh,Lucknow,227116,1,0,0,lucknow
27-10-2025,Uttar Pradesh,Lucknow,227305,0,2,0,lucknow
30-10-2025,Uttar Pradesh,Lucknow,226010,27,20,0,lucknow
30-10-2025,Uttar Pradesh,Lucknow,226013,1,1,0,lucknow
30-10-2025,Uttar Pradesh,Lucknow,226016,11,15,0,lucknow
30-10-2025,Uttar Pradesh,Lucknow,226020,19,11,0,lucknow
30-10-2025,Uttar Pradesh,Lucknow,226021,21,20,2,lucknow
30-10-2025,Uttar Pradesh,Lucknow,226025,4,2,0,lucknow
30-10-2025,Uttar Pradesh,Lucknow,226302,1,0,0,lucknow
30-10-2025,Uttar Pradesh,Lucknow,226401,7,1,0,lucknow
30-10-2025,Uttar Pradesh,Lucknow,226501,1,2,0,lucknow
30-10-2025,Uttar Pradesh,Lucknow,227308,17,7,0,lucknow
31-10-2025,Uttar Pradesh,Lucknow,226019,0,1,0,lucknow
31-10-2025,Uttar Pradesh,Lucknow,226026,1,0,0,lucknow
31-10-2025,Uttar Pradesh,Lucknow,226028,5,3,0,lucknow
31-10-2025,Uttar Pradesh,Lucknow,226031,1,0,0,lucknow
31-10-2025,Uttar Pradesh,Lucknow,226101,3,0,0,lucknow
29-10-2025,Uttar Pradesh,Lucknow,226003,15,13,0,lucknow
29-10-2025,Uttar Pradesh,Lucknow,226004,1,4,0,lucknow
29-10-2025,Uttar Pradesh,Lucknow,226007,0,1,0,lucknow
29-10-2025,Uttar Pradesh,Lucknow,226024,2,0,0,lucknow
29-10-2025,Uttar Pradesh,Lucknow,226028,2,3,0,lucknow
29-10-2025,Uttar Pradesh,Lucknow,226029,1,1,0,lucknow
29-10-2025,Uttar Pradesh,Lucknow,226203,1,0,0,lucknow
29-10-2025,Uttar Pradesh,Lucknow,226401,0,1,0,lucknow
29-10-2025,Uttar Pradesh,Lucknow,227116,0,1,0,lucknow
29-10-2025,Uttar Pradesh,Lucknow,227202,1,7,0,lucknow
29-10-2025,Uttar Pradesh,Lucknow,227205,1,5,0,lucknow
01-11-2025,Uttar Pradesh,Lucknow,226001,1,0,0,lucknow
01-11-2025,Uttar Pradesh,Lucknow,226008,0,1,0,lucknow
01-11-2025,Uttar Pradesh,Lucknow,226016,2,1,0,lucknow
01-11-2025,Uttar Pradesh,Lucknow,226022,2,0,0,lucknow
01-11-2025,Uttar Pradesh,Lucknow,226031,0,1,0,lucknow
02-11-2025,Uttar Pradesh,Lucknow,226001,18,5,0,lucknow
02-11-2025,Uttar Pradesh,Lucknow,226004,16,8,0,lucknow
02-11-2025,Uttar Pradesh,Lucknow,226005,12,10,4,lucknow
02-11-2025,Uttar Pradesh,Lucknow,226012,9,6,0,lucknow
02-11-2025,Uttar Pradesh,Lucknow,226014,2,2,0,lucknow
02-11-2025,Uttar Pradesh,Lucknow,226016,12,8,0,lucknow
02-11-2025,Uttar Pradesh,Lucknow,226023,4,3,0,lucknow
02-11-2025,Uttar Pradesh,Lucknow,226025,6,3,0,lucknow
02-11-2025,Uttar Pradesh,Lucknow,227116,2,2,0,lucknow
02-11-2025,Uttar Pradesh,Lucknow,227125,2,1,0,lucknow
02-11-2025,Uttar Pradesh,Lucknow,227202,7,3,0,lucknow
02-11-2025,Uttar Pradesh,Lucknow,227205,8,6,0,lucknow
11-11-2025,Uttar Pradesh,Lucknow,226005,4,5,1,lucknow
11-11-2025,Uttar Pradesh,Lucknow,226008,1,2,0,lucknow
11-11-2025,Uttar Pradesh,Lucknow,226010,3,3,0,lucknow
11-11-2025,Uttar Pradesh,Lucknow,226011,0,3,0,lucknow
11-11-2025,Uttar Pradesh,Lucknow,226016,5,1,0,lucknow
11-11-2025,Uttar Pradesh,Lucknow,226020,2,3,0,lucknow
11-11-2025,Uttar Pradesh,Lucknow,226021,3,1,0,lucknow
11-11-2025,Uttar Pradesh,Lucknow,226028,1,1,0,lucknow
11-11-2025,Uttar Pradesh,Lucknow,227116,1,1,0,lucknow
12-11-2025,Uttar Pradesh,Lucknow,226001,6,1,0,lucknow
12-11-2025,Uttar Pradesh,Lucknow,226008,1,1,0,lucknow
12-11-2025,Uttar Pradesh,Lucknow,226016,2,1,0,lucknow
12-11-2025,Uttar Pradesh,Lucknow,226022,2,1,0,lucknow
12-11-2025,Uttar Pradesh,Lucknow,226102,1,0,0,lucknow
12-11-2025,Uttar Pradesh,Lucknow,227111,3,3,0,lucknow
03-11-2025,Uttar Pradesh,Lucknow,226002,5,2,0,lucknow
03-11-2025,Uttar Pradesh,Lucknow,226009,0,1,0,lucknow
03-11-2025,Uttar Pradesh,Lucknow,226019,0,1,0,lucknow
03-11-2025,Uttar Pradesh,Lucknow,226025,2,0,0,lucknow
03-11-2025,Uttar Pradesh,Lucknow,227101,1,2,0,lucknow
03-11-2025,Uttar Pradesh,Lucknow,227105,3,3,0,lucknow
03-11-2025,Uttar Pradesh,Lucknow,227202,3,0,0,lucknow
03-11-2025,Uttar Pradesh,Lucknow,227205,2,0,0,lucknow
06-11-2025,Uttar Pradesh,Lucknow,226003,8,8,1,lucknow
06-11-2025,Uttar Pradesh,Lucknow,227101,1,0,0,lucknow
06-11-2025,Uttar Pradesh,Lucknow,227116,3,1,0,lucknow
06-11-2025,Uttar Pradesh,Lucknow,227202,2,0,0,lucknow
06-11-2025,Uttar Pradesh,Lucknow,227309,0,2,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,226001,12,3,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,226002,4,7,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,226005,3,2,2,lucknow
05-11-2025,Uttar Pradesh,Lucknow,226006,1,1,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,226008,3,2,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,226012,1,5,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,226016,4,1,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,226025,3,1,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,226102,1,1,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,226301,1,0,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,226501,1,0,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,227105,2,3,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,227107,4,5,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,227202,2,0,0,lucknow
05-11-2025,Uttar Pradesh,Lucknow,227308,4,2,0,lucknow
04-11-2025,Uttar Pradesh,Lucknow,226024,0,1,0,lucknow
04-11-2025,Uttar Pradesh,Lucknow,226025,0,1,0,lucknow
07-11-2025,Uttar Pradesh,Lucknow,226020,6,4,0,lucknow
07-11-2025,Uttar Pradesh,Lucknow,226022,3,0,0,lucknow
07-11-2025,Uttar Pradesh,Lucknow,226025,3,0,0,lucknow
07-11-2025,Uttar Pradesh,Lucknow,226029,5,0,0,lucknow
07-11-2025,Uttar Pradesh,Lucknow,226302,0,1,0,lucknow
07-11-2025,Uttar Pradesh,Lucknow,227107,5,0,0,lucknow
07-11-2025,Uttar Pradesh,Lucknow,227111,5,5,0,lucknow
07-11-2025,Uttar Pradesh,Lucknow,227205,1,2,0,lucknow
07-11-2025,Uttar Pradesh,Lucknow,227305,0,2,0,lucknow
07-11-2025,Uttar Pradesh,Lucknow,227309,1,2,0,lucknow
08-11-2025,Uttar Pradesh,Lucknow,226023,6,1,0,lucknow
08-11-2025,Uttar Pradesh,Lucknow,226029,0,1,0,lucknow
08-11-2025,Uttar Pradesh,Lucknow,226501,2,0,0,lucknow
08-11-2025,Uttar Pradesh,Lucknow,227105,1,0,0,lucknow
09-11-2025,Uttar Pradesh,Lucknow,226004,4,1,0,lucknow
09-11-2025,Uttar Pradesh,Lucknow,226011,1,0,0,lucknow
09-11-2025,Uttar Pradesh,Lucknow,226020,10,5,0,lucknow
09-11-2025,Uttar Pradesh,Lucknow,226021,7,2,0,lucknow
09-11-2025,Uttar Pradesh,Lucknow,226029,1,1,0,lucknow
09-11-2025,Uttar Pradesh,Lucknow,227305,2,6,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,226004,5,3,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,226006,3,1,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,226008,5,6,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,226010,3,5,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,226011,4,1,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,226017,12,3,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,226030,1,0,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,226031,2,0,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,226101,8,0,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,226102,1,0,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,226501,1,0,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,227101,4,0,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,227107,9,1,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,227115,4,2,0,lucknow
10-11-2025,Uttar Pradesh,Lucknow,227202,6,0,0,lucknow
13-11-2025,Uttar Pradesh,Lucknow,226009,0,1,0,lucknow
13-11-2025,Uttar Pradesh,Lucknow,226021,4,1,0,lucknow
13-11-2025,Uttar Pradesh,Lucknow,226026,1,0,0,lucknow
13-11-2025,Uttar Pradesh,Lucknow,226101,0,1,0,lucknow
13-11-2025,Uttar Pradesh,Lucknow,226102,1,0,0,lucknow
13-11-2025,Uttar Pradesh,Lucknow,226501,2,1,0,lucknow
14-11-2025,Uttar Pradesh,Lucknow,226004,5,2,0,lucknow
14-11-2025,Uttar Pradesh,Lucknow,226010,2,5,0,lucknow
14-11-2025,Uttar Pradesh,Lucknow,226012,3,0,0,lucknow
14-11-2025,Uttar Pradesh,Lucknow,226015,1,1,0,lucknow
14-11-2025,Uttar Pradesh,Lucknow,226020,7,3,1,lucknow
14-11-2025,Uttar Pradesh,Lucknow,226028,3,1,0,lucknow
14-11-2025,Uttar Pradesh,Lucknow,226203,1,0,0,lucknow
14-11-2025,Uttar Pradesh,Lucknow,227101,3,2,0,lucknow
14-11-2025,Uttar Pradesh,Lucknow,227115,2,0,0,lucknow
14-11-2025,Uttar Pradesh,Lucknow,227116,2,2,0,lucknow
16-11-2025,Uttar Pradesh,Lucknow,226018,2,4,0,lucknow
16-11-2025,Uttar Pradesh,Lucknow,226022,4,3,0,lucknow
16-11-2025,Uttar Pradesh,Lucknow,226025,3,0,0,lucknow
16-11-2025,Uttar Pradesh,Lucknow,226401,3,0,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,226003,40,25,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,226004,16,9,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,226007,0,2,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,226013,1,0,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,226017,11,8,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,226022,9,6,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,226028,7,9,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,226029,2,7,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,226030,0,1,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,226203,2,0,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,227101,1,5,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,227111,11,9,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,227308,5,3,0,lucknow
15-11-2025,Uttar Pradesh,Lucknow,227309,5,3,0,lucknow
17-11-2025,Uttar Pradesh,Lucknow,226001,2,4,0,lucknow
17-11-2025,Uttar Pradesh,Lucknow,226002,3,0,0,lucknow
17-11-2025,Uttar Pradesh,Lucknow,226003,11,7,1,lucknow
17-11-2025,Uttar Pradesh,Lucknow,226005,3,0,0,lucknow
17-11-2025,Uttar Pradesh,Lucknow,226008,2,0,0,lucknow
17-11-2025,Uttar Pradesh,Lucknow,226012,1,1,0,lucknow
17-11-2025,Uttar Pradesh,Lucknow,226017,6,1,0,lucknow
17-11-2025,Uttar Pradesh,Lucknow,226401,2,0,0,lucknow
18-11-2025,Uttar Pradesh,Lucknow,226009,1,2,0,lucknow
18-11-2025,Uttar Pradesh,Lucknow,226020,14,7,1,lucknow
18-11-2025,Uttar Pradesh,Lucknow,226025,2,5,0,lucknow
18-11-2025,Uttar Pradesh,Lucknow,226028,1,1,0,lucknow
18-11-2025,Uttar Pradesh,Lucknow,226031,0,1,0,lucknow
18-11-2025,Uttar Pradesh,Lucknow,226102,1,0,0,lucknow
18-11-2025,Uttar Pradesh,Lucknow,227202,1,1,0,lucknow
18-11-2025,Uttar Pradesh,Lucknow,227305,8,5,0,lucknow
18-11-2025,Uttar Pradesh,Lucknow,227308,5,1,0,lucknow
25-11-2025,Uttar Pradesh,Lucknow,226020,7,3,0,lucknow
25-11-2025,Uttar Pradesh,Lucknow,226023,4,2,0,lucknow
25-11-2025,Uttar Pradesh,Lucknow,226025,0,2,0,lucknow
25-11-2025,Uttar Pradesh,Lucknow,226102,1,0,0,lucknow
25-11-2025,Uttar Pradesh,Lucknow,226401,1,1,0,lucknow
25-11-2025,Uttar Pradesh,Lucknow,227107,7,2,0,lucknow
25-11-2025,Uttar Pradesh,Lucknow,227111,1,2,0,lucknow
19-11-2025,Uttar Pradesh,Lucknow,226010,11,5,1,lucknow
19-11-2025,Uttar Pradesh,Lucknow,226023,5,0,0,lucknow
19-11-2025,Uttar Pradesh,Lucknow,226028,11,4,2,lucknow
19-11-2025,Uttar Pradesh,Lucknow,227107,16,3,2,lucknow
19-11-2025,Uttar Pradesh,Lucknow,227115,13,12,0,lucknow
15-12-2025,Uttar Pradesh,Lucknow,226005,8,7,0,lucknow
15-12-2025,Uttar Pradesh,Lucknow,226021,14,16,0,lucknow
15-12-2025,Uttar Pradesh,Lucknow,226028,5,8,0,lucknow
15-12-2025,Uttar Pradesh,Lucknow,226302,0,1,0,lucknow
15-12-2025,Uttar Pradesh,Lucknow,226401,1,0,0,lucknow
15-12-2025,Uttar Pradesh,Lucknow,227105,4,7,0,lucknow
15-12-2025,Uttar Pradesh,Lucknow,227116,1,4,0,lucknow
15-12-2025,Uttar Pradesh,Lucknow,227202,7,4,0,lucknow
15-12-2025,Uttar Pradesh,Lucknow,227205,10,2,0,lucknow
21-12-2025,Uttar Pradesh,Lucknow,226002,6,0,0,lucknow
21-12-2025,Uttar Pradesh,Lucknow,226004,3,0,0,lucknow
21-12-2025,Uttar Pradesh,Lucknow,226006,1,0,0,lucknow
21-12-2025,Uttar Pradesh,Lucknow,226008,4,0,0,lucknow
21-12-2025,Uttar Pradesh,Lucknow,226021,1,0,0,lucknow
21-12-2025,Uttar Pradesh,Lucknow,226028,3,0,0,lucknow
21-12-2025,Uttar Pradesh,Lucknow,227101,2,0,0,lucknow
21-12-2025,Uttar Pradesh,Lucknow,227107,4,0,0,lucknow
21-12-2025,Uttar Pradesh,Lucknow,227111,6,0,0,lucknow
21-12-2025,Uttar Pradesh,Lucknow,227308,1,0,0,lucknow
22-12-2025,Uttar Pradesh,Lucknow,226005,9,0,0,lucknow
22-12-2025,Uttar Pradesh,Lucknow,226006,3,0,0,lucknow
22-12-2025,Uttar Pradesh,Lucknow,226008,12,0,0,lucknow
22-12-2025,Uttar Pradesh,Lucknow,226012,5,0,0,lucknow
22-12-2025,Uttar Pradesh,Lucknow,226016,13,0,0,lucknow
22-12-2025,Uttar Pradesh,Lucknow,226201,1,0,0,lucknow
22-12-2025,Uttar Pradesh,Lucknow,226301,4,0,0,lucknow
22-12-2025,Uttar Pradesh,Lucknow,226302,1,0,0,lucknow
22-12-2025,Uttar Pradesh,Lucknow,227308,8,0,0,lucknow
23-12-2025,Uttar Pradesh,Lucknow,226005,2,0,0,lucknow
23-12-2025,Uttar Pradesh,Lucknow,226007,1,0,0,lucknow
23-12-2025,Uttar Pradesh,Lucknow,226008,3,0,0,lucknow
23-12-2025,Uttar Pradesh,Lucknow,226013,1,0,0,lucknow
23-12-2025,Uttar Pradesh,Lucknow,226016,7,0,0,lucknow
23-12-2025,Uttar Pradesh,Lucknow,226021,6,0,0,lucknow
23-12-2025,Uttar Pradesh,Lucknow,226022,3,0,0,lucknow
23-12-2025,Uttar Pradesh,Lucknow,226028,8,0,0,lucknow
23-12-2025,Uttar Pradesh,Lucknow,226101,3,0,0,lucknow
23-12-2025,Uttar Pradesh,Lucknow,227308,3,0,0,lucknow
25-12-2025,Uttar Pradesh,Lucknow,226001,4,7,0,lucknow
25-12-2025,Uttar Pradesh,Lucknow,226003,5,11,0,lucknow
25-12-2025,Uttar Pradesh,Lucknow,226004,2,5,0,lucknow
25-12-2025,Uttar Pradesh,Lucknow,226006,1,1,0,lucknow
25-12-2025,Uttar Pradesh,Lucknow,226013,1,0,0,lucknow
25-12-2025,Uttar Pradesh,Lucknow,226015,0,1,0,lucknow
25-12-2025,Uttar Pradesh,Lucknow,226018,1,3,0,lucknow
25-12-2025,Uttar Pradesh,Lucknow,226026,2,2,0,lucknow
25-12-2025,Uttar Pradesh,Lucknow,227125,0,4,0,lucknow
25-12-2025,Uttar Pradesh,Lucknow,227202,4,7,0,lucknow
24-12-2025,Uttar Pradesh,Lucknow,226003,16,7,0,lucknow
24-12-2025,Uttar Pradesh,Lucknow,226008,3,0,0,lucknow
24-12-2025,Uttar Pradesh,Lucknow,226012,2,1,0,lucknow
24-12-2025,Uttar Pradesh,Lucknow,226017,7,6,0,lucknow
24-12-2025,Uttar Pradesh,Lucknow,226021,5,3,0,lucknow
24-12-2025,Uttar Pradesh,Lucknow,226022,1,3,0,lucknow
24-12-2025,Uttar Pradesh,Lucknow,226025,0,1,0,lucknow
24-12-2025,Uttar Pradesh,Lucknow,226102,1,1,0,lucknow
24-12-2025,Uttar Pradesh,Lucknow,226401,1,0,0,lucknow
24-12-2025,Uttar Pradesh,Lucknow,227101,4,3,0,lucknow
24-12-2025,Uttar Pradesh,Lucknow,227202,3,1,0,lucknow
24-12-2025,Uttar Pradesh,Lucknow,227205,4,3,0,lucknow
24-12-2025,Uttar Pradesh,Lucknow,227305,4,2,0,lucknow
28-12-2025,Uttar Pradesh,Lucknow,226101,1,0,0,lucknow
28-12-2025,Uttar Pradesh,Lucknow,226301,1,0,0,lucknow
28-12-2025,Uttar Pradesh,Lucknow,227107,2,4,0,lucknow
28-12-2025,Uttar Pradesh,Lucknow,227305,3,1,0,lucknow
27-12-2025,Uttar Pradesh,Lucknow,226003,9,7,0,lucknow
